Partner ID,PQP Feb 25
164692,Sin PQP
139226,Sin PQP
391076,Sin PQP
394107,Franco Lagos KA
56956,Sin PQP
462582,Sin PQP
362181,Franco Lagos KA
193159,Macka Ramirez
234013,Sin PQP
171490,Sin PQP
371729,Sin PQP
312531,Sin PQP
431468,Sin PQP
336994,Sin PQP
282462,Franco Lagos KA
314284,Sin PQP
392514,Sin PQP
502941,Sin PQP
189211,Sin PQP
325352,Sin PQP
62173,Sin PQP
384316,Javier Peñaloza KA
362123,Macka Ramirez
87771,Sin PQP
326274,Sin PQP
528212,Sin PQP
66814,Franco Lagos KA
445463,Franco Lagos KA
524051,Sin PQP
275140,Sin PQP
141507,Sin PQP
123543,Javier Peñaloza KA
51538,Sin PQP
360952,Sin PQP
157944,Sin PQP
397032,Sin PQP
388061,Sin PQP
151645,Franco Lagos KA
131889,Javier Peñaloza Tier
33492,Sin PQP
474943,Franco Lagos KA
137518,Franco Lagos KA
443905,Franco Lagos KA
359639,Sin PQP
387879,Franco Lagos KA
528509,Sin PQP
393661,Sin PQP
36343,Sin PQP
369247,Sin PQP
156122,Sin PQP
53215,Sin PQP
471085,Sin PQP
108937,Sin PQP
108866,Sin PQP
105341,Franco Lagos KA
397048,Sin PQP
299718,Sin PQP
116196,Sin PQP
481211,Sin PQP
99560,Franco Lagos KA
156620,Sin PQP
91311,Sin PQP
339173,Macka Ramirez
363997,Sin PQP
532652,Sin PQP
388056,Sin PQP
448562,Sin PQP
61799,Sin PQP
491155,Sin PQP
61520,Franco Lagos KA
56968,Franco Lagos KA
323088,Sin PQP
421684,Sin PQP
398292,Sin PQP
397954,Sin PQP
369729,Sin PQP
432210,Sin PQP
301548,Sin PQP
315303,Sin PQP
177579,Sin PQP
332817,Sin PQP
396908,Sin PQP
102912,Sin PQP
468146,Sin PQP
369897,Javier Peñaloza KA
254916,Macka Ramirez
396750,Sin PQP
313548,Sin PQP
330806,Sin PQP
470792,Sin PQP
233678,Sin PQP
264120,Sin PQP
116010,Javier Peñaloza KA
29682,Sin PQP
283633,Sin PQP
176943,Franco Lagos KA
509538,Sin PQP
371626,Sin PQP
308043,Sin PQP
520163,Sin PQP
475066,Sin PQP
429390,Franco Lagos KA
407595,Sin PQP
121849,Macka Ramirez
193131,Macka Ramirez
357519,Sin PQP
141045,Sin PQP
459128,Macka Ramirez
304553,Sin PQP
281881,Sin PQP
509381,Sin PQP
366184,Sin PQP
446291,Sin PQP
433811,Sin PQP
62614,Sin PQP
350988,Sin PQP
142148,Franco Lagos KA
148024,Sin PQP
136233,Sin PQP
62636,Franco Lagos KA
482519,Javier Peñaloza KA
108720,Sin PQP
145308,Sin PQP
529436,Sin PQP
185478,Sin PQP
348056,Franco Lagos KA
367834,Sin PQP
345285,Sin PQP
2301,Sin PQP
138925,Sin PQP
335066,Sin PQP
413814,Sin PQP
510631,Sin PQP
467224,Sin PQP
369596,Sin PQP
164247,Franco Lagos KA
117697,Sin PQP
510571,Sin PQP
449466,Franco Lagos KA
49980,Javier Peñaloza KA
164682,Franco Lagos KA
168677,Sin PQP
88667,Sin PQP
193126,Macka Ramirez
65937,Javier Peñaloza KA
224132,Sin PQP
363697,Sin PQP
411224,Sin PQP
49974,Javier Peñaloza KA
249120,Javier Peñaloza Tier
408466,Sin PQP
189490,Sin PQP
482209,Sin PQP
300034,Sin PQP
334332,Sin PQP
358994,Sin PQP
482094,Javier Peñaloza KA
362502,Sin PQP
376285,Sin PQP
468009,Sin PQP
182502,Sin PQP
186984,Javier Peñaloza KA
368812,Sin PQP
251422,Sin PQP
314862,Sin PQP
425732,Sin PQP
437161,Sin PQP
425073,Macka Ramirez
436061,Sin PQP
497590,Sin PQP
523194,Sin PQP
515356,Sin PQP
347075,Sin PQP
518003,Sin PQP
504231,Sin PQP
49231,Sin PQP
414806,Sin PQP
124955,Sin PQP
489327,Sin PQP
112480,Sin PQP
492148,Sin PQP
511040,Sin PQP
343490,Sin PQP
199965,Sin PQP
103252,Sin PQP
32707,Sin PQP
179274,Franco Lagos KA
470420,Sin PQP
29497,Sin PQP
155734,Franco Lagos KA
403168,Sin PQP
449133,Sin PQP
155135,Sin PQP
288444,Javier Peñaloza KA
492459,Sin PQP
88707,Sin PQP
89897,Sin PQP
140445,Sin PQP
443569,Sin PQP
236630,Sin PQP
63537,Javier Peñaloza KA
64862,Sin PQP
486509,Sin PQP
329207,Sin PQP
64857,Macka Ramirez
466037,Sin PQP
354208,Sin PQP
340889,Sin PQP
468785,Sin PQP
319821,Sin PQP
193157,Macka Ramirez
316100,Sin PQP
159061,Franco Lagos KA
335850,Sin PQP
161383,Sin PQP
448703,Sin PQP
236827,Sin PQP
167955,Sin PQP
422162,Sin PQP
529810,Sin PQP
520165,Franco Lagos KA
468488,Sin PQP
135625,Sin PQP
54797,Franco Lagos KA
88264,Sin PQP
133521,Franco Lagos KA
276395,Sin PQP
203545,Sin PQP
424905,Sin PQP
257985,Sin PQP
259117,Sin PQP
149319,Javier Peñaloza KA
199426,Sin PQP
36215,Sin PQP
120302,Sin PQP
128870,Franco Lagos KA
349733,Sin PQP
499731,Franco Lagos KA
360930,Sin PQP
503602,Sin PQP
437013,Sin PQP
106002,Sin PQP
88942,Sin PQP
454971,Sin PQP
431456,Sin PQP
380301,Sin PQP
321153,Sin PQP
500706,Sin PQP
66031,Sin PQP
303402,Sin PQP
112767,Sin PQP
313942,Sin PQP
33771,Sin PQP
68076,Sin PQP
168794,Sin PQP
387865,Javier Peñaloza KA
133634,Sin PQP
278421,Sin PQP
229835,Sin PQP
131762,Sin PQP
474791,Sin PQP
514820,Sin PQP
396852,Sin PQP
340272,Sin PQP
193073,Macka Ramirez
234657,Sin PQP
329255,Sin PQP
65320,Sin PQP
301541,Franco Lagos KA
239725,Sin PQP
507894,Sin PQP
526915,Sin PQP
519574,Sin PQP
170334,Sin PQP
102983,Javier Peñaloza KA
469490,Sin PQP
202385,Sin PQP
113052,Sin PQP
325334,Sin PQP
372793,Franco Lagos KA
106733,Sin PQP
527626,Javier Peñaloza KA
417920,Sin PQP
11507,Javier Peñaloza KA
526156,Sin PQP
287001,Sin PQP
375751,Sin PQP
425068,Macka Ramirez
345066,Sin PQP
342146,Sin PQP
67744,Sin PQP
409677,Sin PQP
502965,Franco Lagos KA
374906,Sin PQP
330499,Sin PQP
185239,Sin PQP
375742,Sin PQP
299560,Sin PQP
228834,Macka Ramirez
176772,Sin PQP
453610,Sin PQP
428408,Sin PQP
359521,Macka Ramirez
525762,Sin PQP
47281,Franco Lagos KA
38469,Sin PQP
62554,Sin PQP
524130,Sin PQP
260792,Sin PQP
56952,Sin PQP
325996,Sin PQP
167166,Macka Ramirez
357694,Sin PQP
50113,Sin PQP
114955,Sin PQP
197843,Sin PQP
199936,Franco Lagos KA
511929,Sin PQP
276009,Sin PQP
105921,Franco Lagos KA
514123,Sin PQP
124118,Sin PQP
369329,Sin PQP
335712,Sin PQP
387741,Sin PQP
304227,Sin PQP
443171,Sin PQP
116014,Javier Peñaloza KA
479349,Sin PQP
320225,Sin PQP
240505,Sin PQP
385554,Sin PQP
433714,Sin PQP
134442,Macka Ramirez
87499,Sin PQP
431310,Sin PQP
88808,Sin PQP
400469,Sin PQP
164748,Sin PQP
399619,Sin PQP
222208,Franco Lagos KA
124933,Sin PQP
466433,Sin PQP
131054,Sin PQP
526525,Sin PQP
531735,Sin PQP
484510,Sin PQP
259898,Sin PQP
123355,Sin PQP
387866,Javier Peñaloza KA
490712,Sin PQP
234179,Sin PQP
482248,Franco Lagos KA
234533,Sin PQP
147154,Sin PQP
502255,Sin PQP
420356,Sin PQP
314542,Sin PQP
117014,Sin PQP
504520,Sin PQP
531603,Sin PQP
184372,Javier Peñaloza Tier
288446,Javier Peñaloza KA
256676,Javier Peñaloza KA
494944,Sin PQP
491187,Sin PQP
44438,Sin PQP
520635,Sin PQP
258323,Sin PQP
438161,Macka Ramirez
171682,Franco Lagos KA
67488,Sin PQP
527383,Sin PQP
429357,Sin PQP
193138,Macka Ramirez
90296,Sin PQP
411828,Sin PQP
521248,Sin PQP
64901,Sin PQP
510951,Sin PQP
515036,Sin PQP
226162,Franco Lagos KA
66223,Javier Peñaloza KA
183113,Franco Lagos KA
200259,Sin PQP
90075,Sin PQP
514702,Macka Ramirez
173190,Sin PQP
464557,Javier Peñaloza KA
120982,Javier Peñaloza Tier
531239,Sin PQP
193142,Macka Ramirez
66678,Sin PQP
534770,Franco Lagos KA
468916,Sin PQP
435080,Sin PQP
112461,Sin PQP
442395,Sin PQP
397515,Sin PQP
229256,Sin PQP
190035,Sin PQP
12077,Sin PQP
162305,Sin PQP
532205,Sin PQP
328205,Sin PQP
413677,Sin PQP
124291,Sin PQP
191554,Sin PQP
442049,Sin PQP
460736,Sin PQP
418817,Franco Lagos KA
196312,Sin PQP
432454,Javier Peñaloza KA
66653,Sin PQP
262345,Franco Lagos KA
247763,Sin PQP
529234,Sin PQP
64724,Sin PQP
449227,Sin PQP
220321,Sin PQP
127328,Sin PQP
158700,Sin PQP
432905,Sin PQP
142957,Sin PQP
344797,Sin PQP
462737,Sin PQP
35335,Sin PQP
521645,Sin PQP
193092,Macka Ramirez
406197,Sin PQP
290668,Sin PQP
534862,Sin PQP
477827,Javier Peñaloza Tier
442958,Sin PQP
529182,Javier Peñaloza KA
307163,Sin PQP
194935,Sin PQP
307732,Sin PQP
495877,Sin PQP
222007,Franco Lagos KA
394755,Sin PQP
128966,Sin PQP
387892,Sin PQP
450444,Sin PQP
334010,Macka Ramirez
511101,Sin PQP
443581,Sin PQP
362438,Sin PQP
247210,Sin PQP
369328,Sin PQP
465136,Sin PQP
493147,Sin PQP
366287,Sin PQP
138733,Sin PQP
241828,Sin PQP
518471,Sin PQP
221868,Sin PQP
103976,Sin PQP
422704,Sin PQP
468337,Sin PQP
129325,Sin PQP
329359,Sin PQP
88840,Sin PQP
318036,Sin PQP
168453,Sin PQP
442056,Sin PQP
136282,Sin PQP
220287,Sin PQP
478624,Sin PQP
303090,Sin PQP
428559,Sin PQP
319517,Sin PQP
347154,Javier Peñaloza KA
484493,Franco Lagos KA
421757,Sin PQP
400561,Franco Lagos KA
129011,Franco Lagos KA
231484,Sin PQP
508004,Sin PQP
480050,Sin PQP
527337,Sin PQP
356768,Sin PQP
520148,Franco Lagos KA
160365,Macka Ramirez
104662,Sin PQP
68751,Sin PQP
298627,Sin PQP
505324,Sin PQP
298900,Sin PQP
202330,Sin PQP
509663,Sin PQP
248499,Sin PQP
485785,Sin PQP
495035,Sin PQP
59363,Macka Ramirez
192734,Sin PQP
422453,Sin PQP
486040,Sin PQP
339909,Macka Ramirez
408010,Sin PQP
531309,Sin PQP
59724,Sin PQP
286231,Sin PQP
396335,Sin PQP
491444,Macka Ramirez
446271,Sin PQP
127443,Sin PQP
234903,Sin PQP
241598,Sin PQP
127403,Sin PQP
149648,Sin PQP
485641,Sin PQP
143550,Franco Lagos KA
153764,Sin PQP
456274,Sin PQP
361648,Sin PQP
372060,Sin PQP
161823,Sin PQP
231151,Javier Peñaloza Tier
398812,Sin PQP
90590,Sin PQP
220620,Sin PQP
274861,Macka Ramirez
276230,Sin PQP
242152,Sin PQP
472192,Sin PQP
146021,Sin PQP
173894,Macka Ramirez
493014,Sin PQP
155470,Sin PQP
412589,Sin PQP
524811,Sin PQP
517726,Sin PQP
195660,Sin PQP
499909,Sin PQP
359218,Sin PQP
314982,Franco Lagos KA
346447,Sin PQP
87585,Sin PQP
339610,Macka Ramirez
61260,Javier Peñaloza KA
116011,Javier Peñaloza KA
205317,Sin PQP
55199,Sin PQP
402949,Franco Lagos KA
164170,Sin PQP
130218,Franco Lagos KA
526220,Sin PQP
234217,Sin PQP
189220,Sin PQP
160345,Sin PQP
316805,Sin PQP
529274,Sin PQP
409725,Sin PQP
534753,Franco Lagos KA
348064,Sin PQP
347177,Sin PQP
487838,Sin PQP
193086,Macka Ramirez
336906,Macka Ramirez
422028,Macka Ramirez
481019,Sin PQP
449193,Sin PQP
261462,Sin PQP
513428,Sin PQP
484347,Sin PQP
516090,Sin PQP
39173,Sin PQP
520861,Sin PQP
52086,Franco Lagos KA
294861,Sin PQP
105650,Sin PQP
216335,Sin PQP
451197,Sin PQP
464254,Sin PQP
488823,Sin PQP
190508,Sin PQP
433768,Sin PQP
47554,Franco Lagos KA
308040,Sin PQP
225295,Sin PQP
372001,Sin PQP
339177,Macka Ramirez
307906,Sin PQP
492195,Sin PQP
483534,Sin PQP
320812,Sin PQP
493207,Sin PQP
121145,Sin PQP
350731,Sin PQP
108300,Sin PQP
504602,Sin PQP
455164,Javier Peñaloza Tier
178743,Sin PQP
476960,Sin PQP
304985,Sin PQP
123450,Sin PQP
312122,Sin PQP
59378,Sin PQP
214334,Sin PQP
223617,Sin PQP
451938,Sin PQP
309566,Sin PQP
51345,Sin PQP
469675,Sin PQP
130281,Sin PQP
169544,Sin PQP
147066,Sin PQP
506154,Sin PQP
63129,Sin PQP
519652,Sin PQP
228335,Sin PQP
338683,Macka Ramirez
507565,Sin PQP
149581,Sin PQP
454429,Sin PQP
495033,Sin PQP
107293,Sin PQP
307151,Sin PQP
59218,Sin PQP
393557,Sin PQP
171095,Franco Lagos KA
441925,Sin PQP
133056,Sin PQP
464230,Sin PQP
475239,Sin PQP
333345,Sin PQP
461402,Sin PQP
133108,Sin PQP
349069,Sin PQP
512393,Sin PQP
363291,Sin PQP
433332,Sin PQP
523673,Sin PQP
167111,Sin PQP
221721,Sin PQP
535686,Franco Lagos KA
386105,Sin PQP
507742,Javier Peñaloza KA
68534,Sin PQP
188231,Sin PQP
520014,Sin PQP
394612,Sin PQP
395752,Javier Peñaloza KA
500542,Sin PQP
535639,Sin PQP
255595,Sin PQP
479948,Sin PQP
525256,Sin PQP
446749,Sin PQP
302097,Sin PQP
227376,Sin PQP
327370,Sin PQP
425443,Sin PQP
337790,Javier Peñaloza KA
453815,Sin PQP
115919,Sin PQP
379401,Sin PQP
338682,Macka Ramirez
290260,Sin PQP
391057,Sin PQP
300296,Sin PQP
381124,Sin PQP
418988,Sin PQP
50010,Sin PQP
334840,Sin PQP
510299,Sin PQP
144520,Sin PQP
361643,Sin PQP
193111,Macka Ramirez
184829,Franco Lagos KA
337454,Sin PQP
191262,Sin PQP
135523,Sin PQP
475875,Sin PQP
367865,Sin PQP
413261,Sin PQP
184276,Sin PQP
472456,Sin PQP
420700,Sin PQP
135294,Sin PQP
333170,Sin PQP
49968,Javier Peñaloza KA
526252,Sin PQP
304090,Javier Peñaloza KA
301289,Sin PQP
185022,Sin PQP
47551,Franco Lagos KA
54353,Sin PQP
60821,Sin PQP
109721,Franco Lagos KA
387868,Javier Peñaloza KA
456066,Franco Lagos KA
166206,Sin PQP
115618,Sin PQP
150574,Sin PQP
128838,Sin PQP
475110,Franco Lagos KA
62675,Sin PQP
528506,Sin PQP
111416,Sin PQP
308352,Sin PQP
104043,Sin PQP
131047,Macka Ramirez
530766,Sin PQP
64312,Sin PQP
523047,Sin PQP
117527,Sin PQP
424861,Sin PQP
528957,Sin PQP
498981,Sin PQP
202944,Sin PQP
61000,Sin PQP
293636,Sin PQP
450650,Sin PQP
139252,Sin PQP
68204,Sin PQP
521009,Sin PQP
228558,Sin PQP
231838,Sin PQP
247568,Sin PQP
323092,Sin PQP
125725,Sin PQP
498694,Sin PQP
229975,Franco Lagos KA
154370,Sin PQP
266570,Sin PQP
365501,Sin PQP
519808,Sin PQP
502359,Sin PQP
475211,Sin PQP
193075,Macka Ramirez
89792,Sin PQP
67833,Franco Lagos KA
138472,Sin PQP
408880,Sin PQP
413238,Franco Lagos KA
191237,Macka Ramirez
346277,Sin PQP
144168,Sin PQP
423743,Sin PQP
246166,Macka Ramirez
426877,Sin PQP
270411,Sin PQP
445466,Sin PQP
477367,Sin PQP
299726,Sin PQP
481329,Sin PQP
163114,Sin PQP
358449,Sin PQP
513786,Sin PQP
514105,Javier Peñaloza KA
128571,Sin PQP
63493,Sin PQP
527595,Sin PQP
138004,Macka Ramirez
50784,Franco Lagos KA
59310,Sin PQP
369407,Sin PQP
67834,Javier Peñaloza KA
444481,Sin PQP
101511,Macka Ramirez
333282,Sin PQP
107217,Sin PQP
139234,Sin PQP
431210,Sin PQP
17736,Sin PQP
478580,Sin PQP
498632,Sin PQP
298058,Sin PQP
412572,Sin PQP
166559,Sin PQP
484644,Sin PQP
534206,Sin PQP
222174,Sin PQP
141428,Javier Peñaloza KA
368256,Sin PQP
90562,Sin PQP
379866,Sin PQP
193156,Macka Ramirez
501797,Sin PQP
422819,Sin PQP
483889,Sin PQP
193097,Macka Ramirez
89955,Sin PQP
232414,Javier Peñaloza Tier
285227,Sin PQP
63737,Javier Peñaloza KA
505330,Sin PQP
501558,Sin PQP
159236,Sin PQP
169421,Sin PQP
175908,Sin PQP
462008,Sin PQP
333727,Sin PQP
381451,Sin PQP
171616,Franco Lagos KA
104377,Javier Peñaloza KA
453499,Sin PQP
316233,Sin PQP
101970,Javier Peñaloza Tier
421078,Sin PQP
387905,Javier Peñaloza KA
64723,Sin PQP
368262,Sin PQP
352345,Sin PQP
120300,Sin PQP
138265,Sin PQP
456503,Sin PQP
492282,Sin PQP
193866,Sin PQP
511766,Sin PQP
402332,Sin PQP
154802,Sin PQP
395925,Franco Lagos KA
118908,Sin PQP
525858,Javier Peñaloza KA
340949,Sin PQP
419110,Macka Ramirez
516539,Sin PQP
408781,Sin PQP
225852,Sin PQP
193150,Sin PQP
87526,Sin PQP
33638,Sin PQP
485677,Sin PQP
228364,Sin PQP
375471,Sin PQP
531274,Sin PQP
298580,Sin PQP
66354,Sin PQP
247774,Sin PQP
171782,Franco Lagos KA
123521,Sin PQP
425010,Javier Peñaloza KA
516888,Sin PQP
173013,Franco Lagos KA
67658,Sin PQP
263189,Sin PQP
203578,Sin PQP
66150,Sin PQP
532056,Sin PQP
475506,Sin PQP
354205,Sin PQP
113522,Sin PQP
534321,Sin PQP
222063,Sin PQP
492217,Sin PQP
501071,Sin PQP
495966,Sin PQP
488289,Sin PQP
418158,Sin PQP
263814,Sin PQP
489928,Sin PQP
498596,Sin PQP
311966,Sin PQP
479775,Sin PQP
173008,Franco Lagos KA
156740,Franco Lagos KA
496110,Sin PQP
375097,Sin PQP
363310,Sin PQP
442870,Sin PQP
115479,Sin PQP
512751,Sin PQP
286242,Sin PQP
156241,Sin PQP
122333,Sin PQP
465889,Sin PQP
409224,Sin PQP
119732,Sin PQP
403856,Sin PQP
473361,Sin PQP
59132,Sin PQP
526042,Sin PQP
524029,Sin PQP
469475,Sin PQP
502065,Sin PQP
412223,Sin PQP
105000,Sin PQP
127550,Sin PQP
483989,Sin PQP
136157,Javier Peñaloza KA
427962,Sin PQP
455815,Sin PQP
519480,Sin PQP
465176,Sin PQP
420592,Sin PQP
420057,Sin PQP
176226,Sin PQP
39832,Sin PQP
43531,Sin PQP
171489,Macka Ramirez
38537,Sin PQP
135944,Sin PQP
205090,Sin PQP
34689,Sin PQP
45450,Sin PQP
189642,Macka Ramirez
152442,Sin PQP
505622,Sin PQP
111051,Sin PQP
108006,Sin PQP
66514,Sin PQP
371507,Sin PQP
284432,Sin PQP
334405,Sin PQP
526232,Sin PQP
520465,Sin PQP
506705,Sin PQP
498706,Sin PQP
491121,Macka Ramirez
193147,Macka Ramirez
397022,Sin PQP
63285,Sin PQP
176770,Sin PQP
183259,Sin PQP
288172,Sin PQP
275244,Sin PQP
146521,Sin PQP
441465,Sin PQP
61732,Javier Peñaloza KA
146640,Sin PQP
394021,Sin PQP
146268,Macka Ramirez
453199,Sin PQP
499652,Sin PQP
513335,Sin PQP
112446,Sin PQP
303533,Sin PQP
122270,Franco Lagos KA
136615,Javier Peñaloza KA
89998,Sin PQP
523530,Sin PQP
158546,Franco Lagos KA
533194,Sin PQP
292747,Sin PQP
406529,Sin PQP
232333,Sin PQP
493060,Sin PQP
230771,Sin PQP
499391,Sin PQP
372424,Sin PQP
343776,Sin PQP
362124,Macka Ramirez
391470,Sin PQP
373062,Sin PQP
388537,Javier Peñaloza KA
112478,Sin PQP
274036,Sin PQP
411507,Sin PQP
495543,Sin PQP
278130,Sin PQP
409028,Sin PQP
409732,Javier Peñaloza KA
87995,Sin PQP
61808,Sin PQP
517069,Sin PQP
455778,Sin PQP
125477,Sin PQP
503244,Sin PQP
107487,Sin PQP
130473,Sin PQP
308036,Sin PQP
320505,Sin PQP
240623,Sin PQP
283642,Sin PQP
194847,Sin PQP
349575,Franco Lagos KA
523572,Sin PQP
49972,Javier Peñaloza KA
530600,Sin PQP
143819,Sin PQP
202769,Sin PQP
144268,Sin PQP
340345,Sin PQP
236833,Sin PQP
419471,Sin PQP
272016,Sin PQP
195280,Sin PQP
122701,Sin PQP
131793,Franco Lagos KA
346707,Sin PQP
11505,Javier Peñaloza KA
445182,Sin PQP
517075,Sin PQP
54929,Sin PQP
194424,Sin PQP
331529,Sin PQP
107597,Sin PQP
509115,Sin PQP
67738,Sin PQP
62475,Sin PQP
150792,Sin PQP
143622,Sin PQP
412033,Sin PQP
230773,Sin PQP
370826,Javier Peñaloza KA
335545,Sin PQP
54663,Javier Peñaloza KA
130872,Sin PQP
126924,Sin PQP
191697,Sin PQP
443713,Sin PQP
321984,Sin PQP
268563,Sin PQP
411824,Sin PQP
507496,Sin PQP
294969,Sin PQP
237959,Sin PQP
127165,Sin PQP
247519,Sin PQP
88380,Sin PQP
383805,Javier Peñaloza KA
519802,Sin PQP
274121,Sin PQP
268548,Sin PQP
155724,Franco Lagos KA
503202,Sin PQP
184466,Sin PQP
522951,Sin PQP
333542,Sin PQP
65641,Sin PQP
130386,Franco Lagos KA
57777,Sin PQP
192863,Macka Ramirez
180240,Sin PQP
186664,Sin PQP
62318,Franco Lagos KA
226524,Sin PQP
66076,Sin PQP
531828,Sin PQP
430179,Sin PQP
464939,Sin PQP
496252,Sin PQP
68139,Sin PQP
532425,Sin PQP
68059,Sin PQP
64047,Sin PQP
479270,Sin PQP
452174,Sin PQP
434483,Sin PQP
377654,Sin PQP
407896,Sin PQP
451273,Sin PQP
288076,Sin PQP
445558,Sin PQP
276113,Franco Lagos KA
193143,Macka Ramirez
451002,Sin PQP
99040,Sin PQP
415202,Sin PQP
302904,Macka Ramirez
302885,Sin PQP
194467,Sin PQP
193021,Macka Ramirez
139549,Sin PQP
494671,Sin PQP
528922,Sin PQP
324185,Sin PQP
486460,Sin PQP
62714,Franco Lagos KA
413144,Franco Lagos KA
65023,Sin PQP
501307,Sin PQP
495396,Sin PQP
532488,Sin PQP
193095,Macka Ramirez
336698,Sin PQP
281671,Sin PQP
131927,Sin PQP
148026,Macka Ramirez
326175,Sin PQP
247236,Franco Lagos KA
455429,Macka Ramirez
329556,Sin PQP
361760,Macka Ramirez
234113,Sin PQP
412724,Sin PQP
127845,Sin PQP
515538,Sin PQP
193088,Macka Ramirez
279748,Sin PQP
348993,Sin PQP
417270,Sin PQP
524226,Sin PQP
395017,Franco Lagos KA
410199,Sin PQP
129194,Sin PQP
141612,Sin PQP
428302,Sin PQP
523497,Sin PQP
302474,Sin PQP
259382,Sin PQP
67160,Javier Peñaloza KA
360922,Sin PQP
417659,Sin PQP
173244,Sin PQP
44205,Sin PQP
509415,Sin PQP
87823,Sin PQP
310654,Sin PQP
438973,Sin PQP
511809,Sin PQP
62251,Sin PQP
199994,Sin PQP
269891,Macka Ramirez
483999,Sin PQP
519806,Javier Peñaloza KA
262870,Sin PQP
525584,Sin PQP
284071,Sin PQP
278150,Sin PQP
189182,Sin PQP
161390,Sin PQP
494414,Sin PQP
521681,Sin PQP
307725,Sin PQP
130195,Sin PQP
382991,Sin PQP
383480,Sin PQP
155596,Sin PQP
361090,Franco Lagos KA
377583,Sin PQP
473254,Sin PQP
101525,Sin PQP
173012,Franco Lagos KA
195670,Sin PQP
400866,Franco Lagos KA
516873,Sin PQP
454255,Sin PQP
386938,Sin PQP
353110,Sin PQP
260911,Sin PQP
101266,Sin PQP
470866,Sin PQP
325836,Sin PQP
114006,Sin PQP
455012,Sin PQP
385530,Sin PQP
528191,Sin PQP
63222,Sin PQP
236985,Macka Ramirez
445651,Franco Lagos KA
378804,Sin PQP
529081,Sin PQP
261156,Sin PQP
367513,Franco Lagos KA
372664,Macka Ramirez
254220,Sin PQP
165060,Franco Lagos KA
123664,Sin PQP
154204,Sin PQP
54063,Sin PQP
122678,Sin PQP
123315,Sin PQP
54527,Sin PQP
414392,Sin PQP
463713,Sin PQP
184233,Sin PQP
339827,Sin PQP
508174,Sin PQP
187696,Sin PQP
370433,Sin PQP
158885,Sin PQP
423915,Sin PQP
192876,Macka Ramirez
236394,Sin PQP
396748,Sin PQP
200906,Sin PQP
181700,Sin PQP
177041,Sin PQP
99682,Sin PQP
183107,Sin PQP
344123,Sin PQP
310627,Sin PQP
57108,Sin PQP
369402,Sin PQP
529173,Sin PQP
327464,Sin PQP
429199,Sin PQP
192855,Macka Ramirez
477382,Macka Ramirez
405965,Sin PQP
100000,Sin PQP
442924,Sin PQP
423995,Sin PQP
58114,Sin PQP
511118,Sin PQP
482026,Sin PQP
118159,Sin PQP
61409,Sin PQP
48150,Franco Lagos KA
178518,Javier Peñaloza KA
428632,Sin PQP
57906,Sin PQP
398451,Sin PQP
449451,Franco Lagos KA
530556,Sin PQP
114171,Sin PQP
527500,Macka Ramirez
370106,Sin PQP
194904,Sin PQP
145198,Sin PQP
107566,Sin PQP
482154,Sin PQP
377273,Sin PQP
99727,Sin PQP
150389,Sin PQP
101544,Javier Peñaloza Tier
412542,Sin PQP
516079,Sin PQP
48769,Sin PQP
466414,Sin PQP
135646,Sin PQP
351570,Sin PQP
331461,Sin PQP
53952,Javier Peñaloza KA
341203,Sin PQP
157974,Sin PQP
452021,Sin PQP
355927,Sin PQP
245622,Sin PQP
61505,Sin PQP
123874,Sin PQP
278274,Sin PQP
276767,Sin PQP
527680,Sin PQP
143944,Sin PQP
315933,Sin PQP
122026,Sin PQP
484068,Sin PQP
486551,Sin PQP
287180,Sin PQP
513171,Sin PQP
62674,Sin PQP
499108,Sin PQP
314981,Franco Lagos KA
89128,Sin PQP
198523,Sin PQP
371883,Sin PQP
388545,Sin PQP
159835,Sin PQP
301471,Sin PQP
305521,Sin PQP
136922,Sin PQP
521105,Sin PQP
365428,Macka Ramirez
49309,Sin PQP
