Partner_id,Partner_name,Franchise_name,Mall,City_name_partner,Area_name_partner,Pqp_advisor
326637,Wendys - Courier,Wendy's,Mall Plaza Los Dominicos,Santiago,Las Condes,null
376761,Beef Burger - Las Condes,Beef Burger,Mall Plaza Los Dominicos,Santiago,Las Condes,franco lagos tier
472643,Pet & Go - Los Dominicos,Pet&Go,Mall Plaza Los Dominicos,Santiago,Las Condes,maria cecilia maturana
482254,Doggis Mall Plaza Los Dominicos 261,Doggis,Mall Plaza Los Dominicos,Santiago,Las Condes,nicole bustamante
171603,Starbucks Coffee Portal La Reina,Starbucks,Mall Portal La Reina,Santiago,Las Condes,javier peñaloza
172752,Yogen Fruz - Portal La Reina,Yogen Fruz,Mall Portal La Reina,Santiago,Las Condes,null
100930,Grido Mall Alto Peñalolén - 4777,Grido,Mall Alto Peñalolen,Santiago,Peñalolén,nicole bustamante
113937,Dr. Pet - Peñalolén,Dr. Pet,Mall Alto Peñalolen,Santiago,Peñalolén,maria cecilia maturana
136221,Niu Sushi - Peñalolen,NIU,Mall Alto Peñalolen,Santiago,Peñalolén,javier peñaloza
158876,Doc Popcorn Peñalolen,Doc Popcorn,Mall Alto Peñalolen,Santiago,Peñalolén,franco lagos tier
170325,Starbucks Coffee Alto Peñalolén,Starbucks,Mall Alto Peñalolen,Santiago,Peñalolén,javier peñaloza
393859,Don Sambolio Peñalolen - Courier,,Mall Alto Peñalolen,Santiago,Peñalolén,null
398459,Sambolio Delivery Peñalolén,,Mall Alto Peñalolen,Santiago,Peñalolén,null
398460,Sambolio Delivery Peñalolén - Courier,,Mall Alto Peñalolen,Santiago,Peñalolén,null
399114,Grido Peñalolen - Courier,Grido,Mall Alto Peñalolen,Santiago,Peñalolén,null
475019,Subway Alto Peñalolen,Subway,Mall Alto Peñalolen,Santiago,Peñalolén,nicole bustamante
175021,Lounge - Alto Las Condes,Lounge,Alto Las Condes,Santiago,Las Condes,maria cecilia maturana
488247,Nespresso - Alto Las Condes,,Alto Las Condes,Santiago,Las Condes,
114609,Mokka Alto Las Condes,Mokka Chile,Alto Las Condes,Santiago,Las Condes,franco lagos tier
185449,Mr Pretzel - Alto Las Condes,Mr Pretzel,Alto Las Condes,Santiago,Las Condes,null
473809,Krispy Kreme Alto Las Condes,Krispy Kreme,Alto Las Condes,Santiago,Las Condes,javier peñaloza
492698,Librería Nacional - Alto Las Condes,Librería Nacional,Alto Las Condes,Santiago,Las Condes,
50784,Juan Maestro Alto Las Condes,Juan Maestro,Alto Las Condes,Santiago,Las Condes,nicole bustamante
56968,Tommy Beans Alto Las Condes,Tommy Beans,Alto Las Condes,Santiago,Las Condes,nicole bustamante
62500,Buffet Express Mall Alto Las Condes,Buffet Express,Alto Las Condes,Santiago,Las Condes,null
64028,Cinnabon Alto Las Condes,Cinnabon,Alto Las Condes,Santiago,Las Condes,franco lagos tier
67499,Mcdonald's Alto Las Condes,McDonald's,Alto Las Condes,Santiago,Las Condes,josefina sarquis
68525,Wendy's Alto Las Condes,Wendy's,Alto Las Condes,Santiago,Las Condes,josefina sarquis
111690,Sushi Blues - Alto Las Condes,Sushi Blues,Alto Las Condes,Santiago,Las Condes,null
112353,Pizza Hut - Alto Las Condes,Pizza Hut,Alto Las Condes,Santiago,Las Condes,javier peñaloza
166897,KFC Alto Las Condes,KFC,Alto Las Condes,Santiago,Las Condes,josefina sarquis
172753,Yogen Fruz - Alto Las Condes,Yogen Fruz,Alto Las Condes,Santiago,Las Condes,null
181988,Boost - Alto Las Condes,Boost,Alto Las Condes,Santiago,Las Condes,null
240644,Santa Brasa - Alto Las Condes,Santa Brasa,Alto Las Condes,Santiago,Las Condes,franco lagos tier
281371,Baza (alto Las Condes),Baza,Alto Las Condes,Santiago,Las Condes,franco lagos tier
477871,Milá - Alto Las Condes,Milá,Alto Las Condes,Santiago,Las Condes,null
51165,Dunkin' Alto Las Condes,Dunkin Donuts,Alto Las Condes,Santiago,Las Condes,javier peñaloza
116012,Dunkin' Alto Las Condes - Café,Dunkin Donuts,Alto Las Condes,Santiago,Las Condes,javier peñaloza
258974,Farmacias Ahumada 8 - Alto Las Condes,Farmacias Ahumada 476,Alto Las Condes,Santiago,Las Condes,maria cecilia maturana
442422,3ina - Alto Las Condes - Beauty,3INA,Alto Las Condes,Santiago,Las Condes,maria cecilia maturana
473803,Dulce Luna - Alto Las Condes,Dulce Luna,Alto Las Condes,Santiago,Las Condes,null
476894,The Body Shop - Alto Las Condes - Beauty,The Body Shop Chile,Alto Las Condes,Santiago,Las Condes,maria cecilia maturana
489713,Platón Alto Las Condes 488,Platón,Alto Las Condes,Santiago,Las Condes,
442313,L'occitane - Alto Las Condes - Beauty,L'Occitane,Alto Las Condes,Santiago,Las Condes,maria cecilia maturana
456475,La Ibérica - Alto Las Condes,La Iberica,Alto Las Condes,Santiago,Las Condes,maria cecilia maturana
477723,Pizza Hut Alto Las Condes - Courier,Pizza Hut,Alto Las Condes,Santiago,Las Condes,null
57778,Caprese - Mall Alto Las Condes,Caprese,Alto Las Condes,Santiago,Las Condes,null
65318,Chili's - Alto Las Condes,Chili's,Alto Las Condes,Santiago,Las Condes,javier peñaloza
66558,Burger King® - Alto Las Condes,Burger King,Alto Las Condes,Santiago,Las Condes,javier peñaloza
184829,Starbucks Mirador Del Alto,Starbucks,Alto Las Condes,Santiago,Las Condes,javier peñaloza
240756,Juicy Lucy Mall Alto Las Condes,Juicy Lucy,Alto Las Condes,Santiago,Las Condes,franco lagos tier
241095,Burger Truck Mall Alto Las Condes,Grupo Civitano,Alto Las Condes,Santiago,Las Condes,
281260,La Perla Del Pacifico (alto Las Condes),La Perla,Alto Las Condes,Santiago,Las Condes,franco lagos tier
281366,Cocina De Kaleta (alto Las Condes),Cocina de Kaleta,Alto Las Condes,Santiago,Las Condes,franco lagos tier
281370,Holy Chicken (alto Las Condes),Holy Chicken,Alto Las Condes,Santiago,Las Condes,franco lagos tier
281430,Puerto Del Alto (alto Las Condes),Puerto del Alto,Alto Las Condes,Santiago,Las Condes,franco lagos tier
281451,Trattoria Rita (alto Las Condes),,Alto Las Condes,Santiago,Las Condes,franco lagos tier
332710,Grupo Gastronómico - Courier,,Alto Las Condes,Santiago,Las Condes,null
477865,Tanta - Alto Las Condes,Tanta,Alto Las Condes,Santiago,Las Condes,null
477872,Barra Chalaca - Alto Las Condes,Barra Chalaca,Alto Las Condes,Santiago,Las Condes,null
477912,Muu Steak - Alto Las Condes,Muu Steak,Alto Las Condes,Santiago,Las Condes,null
482426,Boga - Mall Alto Las Condes,,Alto Las Condes,Santiago,Las Condes,null
65321,P.f. Chang's - Alto Las Condes,P.F. Chang's,Alto Las Condes,Santiago,Las Condes,javier peñaloza
133908,Wok - Alto Las Condes,,Alto Las Condes,Santiago,Las Condes,franco lagos lt
358791,Alto Las Condes - Courier,,Alto Las Condes,Santiago,Las Condes,null
374175,Microplay Courier,,Alto Las Condes,Santiago,Las Condes,null
477868,El Japonés - Alto Las Condes,El Japonés,Alto Las Condes,Santiago,Las Condes,null
88656,Dominó - Mall Tobalaba,Dominó,Mall Plaza Tobalaba,Santiago,Puente Alto,nicole bustamante
315333,Subway Plaza Tobalaba - Courier,Subway,Mall Plaza Tobalaba,Santiago,Puente Alto,null
466799,Cinna & Bites Mall Plaza Tobalaba,Cinna&Bites,Mall Plaza Tobalaba,Santiago,Puente Alto,null
422633,Carl's Jr Mall Plaza Tobalaba,Carl's Jr.,Mall Plaza Tobalaba,Santiago,Puente Alto,javier peñaloza
47281,Mamut Mall Plaza Tobalaba,Mamut,Mall Plaza Tobalaba,Santiago,Puente Alto,nicole bustamante
47595,Juan Maestro Mall Plaza Tobalaba,Juan Maestro,Mall Plaza Tobalaba,Santiago,Puente Alto,nicole bustamante
48824,Tommy Beans Mall Plaza Tobalaba,Tommy Beans,Mall Plaza Tobalaba,Santiago,Puente Alto,nicole bustamante
66945,Burger King® - Mall Plaza Tobalaba,Burger King,Mall Plaza Tobalaba,Santiago,Puente Alto,javier peñaloza
67826,Taco Bell Mall Plaza Tobalaba,Taco Bell,Mall Plaza Tobalaba,Santiago,Puente Alto,javier peñaloza
67830,Pizza Hut - Mall Plaza Tobalaba,Pizza Hut Fastcom,Mall Plaza Tobalaba,Santiago,Puente Alto,javier peñaloza
68648,Wendy's Mall Plaza Tobalaba,Wendy's,Mall Plaza Tobalaba,Santiago,Puente Alto,josefina sarquis
132965,Sushi Blues Mall Tobalaba,Sushi Blues,Mall Plaza Tobalaba,Santiago,Puente Alto,
133438,Doggis Mall Plaza Tobalaba,Doggis,Mall Plaza Tobalaba,Santiago,Puente Alto,nicole bustamante
134303,KFC Mall Plaza Tobalaba,KFC,Mall Plaza Tobalaba,Santiago,Puente Alto,josefina sarquis
160474,Starbucks Mall Plaza Tobalaba,Starbucks,Mall Plaza Tobalaba,Santiago,Puente Alto,javier peñaloza
185069,Varsovienne - Mall Plaza Tobalaba,Varsovienne,Mall Plaza Tobalaba,Santiago,Puente Alto,maria cecilia maturana
190965,Lovdo Mall Plaza Tobalaba,Lovdo,Mall Plaza Tobalaba,Santiago,Puente Alto,nicole bustamante
337203,Doggis Heladería Mall Plaza Tobalaba,Doggis Heladeria,Mall Plaza Tobalaba,Santiago,Puente Alto,nicole bustamante
385333,Platón Tobalaba,Platón,Mall Plaza Tobalaba,Santiago,Puente Alto,franco lagos tier
387737,Bloke Burger Tobalaba,Bloke Burger,Mall Plaza Tobalaba,Santiago,Puente Alto,nicole bustamante
406951,Tigre Bravo - Plaza Tobalaba,Tigre Bravo,Mall Plaza Tobalaba,Santiago,Puente Alto,franco lagos tier
455834,Beef Burger - Mall Plaza Tobalaba,Beef Burger,Mall Plaza Tobalaba,Santiago,Puente Alto,franco lagos tier
482248,Barrio Chicken Mall Plaza Tobalaba,Barrio Chicken,Mall Plaza Tobalaba,Santiago,Puente Alto,nicole bustamante
92562,Subway Mall Plaza Tobalaba,Subway,Mall Plaza Tobalaba,Santiago,Puente Alto,nicole bustamante
260793,Buffalo Waffles Mallplaza Tobalaba,Buffalo Waffles,Mall Plaza Tobalaba,Santiago,Puente Alto,nicole bustamante
67831,Dunkin' Mall Plaza Tobalaba,Dunkin Donuts,Mall Plaza Tobalaba,Santiago,Puente Alto,javier peñaloza
133714,Dunkin' Mall Plaza Tobalaba - Café,Dunkin Donuts,Mall Plaza Tobalaba,Santiago,Puente Alto,javier peñaloza
184209,Yogen Früz - Tobalaba,Yogen Fruz,Mall Plaza Tobalaba,Santiago,Puente Alto,null
61653,Mokka Apumanque,Mokka Chile,Apumanque,Santiago,Las Condes,franco lagos tier
166881,Rg Bonita Spa - Courier,,Apumanque,Santiago,Las Condes,null
167514,Importadora Y Comercializadora Ando Creando - Courier,,Apumanque,Santiago,Las Condes,null
168441,Sociedad Mkd Clothing - Courier,,Apumanque,Santiago,Las Condes,null
172063,Idiomatic Services Carolina Villalon - Courier,,Apumanque,Santiago,Las Condes,null
172475,Suavecito Limitada - Courier,,Apumanque,Santiago,Las Condes,null
177554,Mi Store Chile Spa,,Apumanque,Santiago,Las Condes,null
235224,Pet Choice Apumanque,,Apumanque,Santiago,Las Condes,maria cecilia maturana
428735,Sex Shop Secretos De Amor Apumanque,,Apumanque,Santiago,Las Condes,maria cecilia maturana
436501,Le Roi Chocolat - Manquehue,,Apumanque,Santiago,Las Condes,maria cecilia maturana
49975,Dunkin' Apumanque,Dunkin Donuts,Apumanque,Santiago,Las Condes,javier peñaloza
116009,Dunkin' Apumanque - Café,Dunkin Donuts,Apumanque,Santiago,Las Condes,javier peñaloza
150231,Farmacias Knop - 9 Apoquindo,Farmacias Knop,Apumanque,Santiago,Las Condes,maria cecilia maturana
51856,Juan Maestro Apumanque,Juan Maestro,Apumanque,Santiago,Las Condes,nicole bustamante
56686,Subway Apumanque - 39731,Subway,Apumanque,Santiago,Las Condes,nicole bustamante
62417,Buffet Express - Apumanque,Buffet Express,Apumanque,Santiago,Las Condes,null
62484,Bufalo Beef - Apumanque,Bufalo Beef,Apumanque,Santiago,Las Condes,franco lagos tier
63668,Nanami Restorant,,Apumanque,Santiago,Las Condes,franco lagos tier
89473,Don Raffé,,Apumanque,Santiago,Las Condes,franco lagos lt
99558,San Camilo El Faro,San Camilo,Apumanque,Santiago,Las Condes,null
176761,Lounge - Apumanque,Lounge,Apumanque,Santiago,Las Condes,maria cecilia maturana
251788,Blustore Manquehue - Courier,,Apumanque,Santiago,Las Condes,null
272002,Brando - Courier,,Apumanque,Santiago,Las Condes,null
314946,Sushi Blues Apumanque,Sushi Blues,Apumanque,Santiago,Las Condes,null
343036,Doggis Apumanque,Doggis,Apumanque,Santiago,Las Condes,nicole bustamante
414402,Bafels Waffles,,Apumanque,Santiago,Las Condes,franco lagos lt
66566,Burger King® - Apumanque,Burger King,Apumanque,Santiago,Las Condes,javier peñaloza
141868,Open Bar 635,,Apumanque,Santiago,Las Condes,franco lagos lt
287128,Farmacias Knop - 27 Las Condes,Farmacias Knop,Apumanque,Santiago,Las Condes,maria cecilia maturana
316652,77.482.538-K,,Apumanque,Santiago,Las Condes,null
47283,Tommy Beans Plaza Egaña,Tommy Beans,Mall Plaza Egaña,Santiago,La Reina,nicole bustamante
47345,Juan Maestro Mall Plaza Egaña,Juan Maestro,Mall Plaza Egaña,Santiago,La Reina,nicole bustamante
53184,Dominó - Plaza Egaña,Dominó,Mall Plaza Egaña,Santiago,La Reina,nicole bustamante
53375,"Pedro, Juan Y Diego - Plaza Egaña","Pedro, Juan y Diego",Mall Plaza Egaña,Santiago,La Reina,josefina sarquis
63622,Buffet Express - Mall Plaza Egaña,Buffet Express,Mall Plaza Egaña,Santiago,La Reina,null
66817,Burger King® - Plaza Egaña,Burger King,Mall Plaza Egaña,Santiago,La Reina,javier peñaloza
68593,Wendy's Plaza Egaña,Wendy's,Mall Plaza Egaña,Santiago,La Reina,josefina sarquis
111691,Sushi Blues - Plaza Egaña,Sushi Blues,Mall Plaza Egaña,Santiago,La Reina,null
125267,KFC Plaza Egaña,KFC,Mall Plaza Egaña,Santiago,La Reina,josefina sarquis
133171,Doggis Mall Plaza Egaña,Doggis,Mall Plaza Egaña,Santiago,La Reina,nicole bustamante
236585,Vettel Chocolates - Plaza Egaña,Chocolatería Vettel,Mall Plaza Egaña,Santiago,La Reina,maria cecilia maturana
303100,Doggis Heladería Mall Plaza Egaña,Doggis Heladeria,Mall Plaza Egaña,Santiago,La Reina,nicole bustamante
314792,Barrio Chicken Plaza Egaña,Barrio Chicken,Mall Plaza Egaña,Santiago,La Reina,nicole bustamante
418697,Daniels Bakery Plaza Egaña - Merchant,,Mall Plaza Egaña,Santiago,La Reina,null
461782,Asia Ramen,,Mall Plaza Egaña,Santiago,La Reina,franco lagos lt
476898,The Body Shop - Plaza Egaña - Beauty,The Body Shop Chile,Mall Plaza Egaña,Santiago,La Reina,maria cecilia maturana
483702,Take A Wok Egaña,,Mall Plaza Egaña,Santiago,La Reina,null
483773,Muu Steak - Plaza Egaña,,Mall Plaza Egaña,Santiago,La Reina,null
309107,Too Much Cookie - Courier Tastyboom,,Mall Plaza Egaña,Santiago,La Reina,null
314875,Subway Plaza Egaña,Subway,Mall Plaza Egaña,Santiago,La Reina,nicole bustamante
47280,Mamut Egaña,Mamut,Mall Plaza Egaña,Santiago,La Reina,nicole bustamante
130626,Varsovienne - Mall Plaza Egaña,Varsovienne,Mall Plaza Egaña,Santiago,La Reina,maria cecilia maturana
145577,Johnny Rockets - Plaza Egaña,Johnny Rockets,Mall Plaza Egaña,Santiago,La Reina,nicole bustamante
172217,Lounge - Plaza Egaña,Lounge,Mall Plaza Egaña,Santiago,La Reina,maria cecilia maturana
190087,Lovdo Mall Plaza Egaña,Lovdo,Mall Plaza Egaña,Santiago,La Reina,nicole bustamante
237386,Farmacias Ahumada 597 - La Reina,Farmacias Ahumada 476,Mall Plaza Egaña,Santiago,La Reina,maria cecilia maturana
240648,Santa Brasa - Mall Plaza Egaña,Santa Brasa,Mall Plaza Egaña,Santiago,La Reina,franco lagos tier
240653,Juicy Lucy Mall Plaza Egaña,Juicy Lucy,Mall Plaza Egaña,Santiago,La Reina,franco lagos tier
244306,La Fabbrica M - Courier,,Mall Plaza Egaña,Santiago,La Reina,null
314872,Moulie Chocolaterie - Plaza Egaña,MOULIE,Mall Plaza Egaña,Santiago,La Reina,maria cecilia maturana
371854,Bite Me - Plaza Egaña,,Mall Plaza Egaña,Santiago,La Reina,franco lagos tier
402484,Bloke Burger Egaña,Bloke Burger,Mall Plaza Egaña,Santiago,La Reina,nicole bustamante
417259,Il Forno Mall Plaza Egaña,Il Forno,Mall Plaza Egaña,Santiago,La Reina,franco lagos tier
442419,3ina - Plaza Egaña - Beauty,3INA,Mall Plaza Egaña,Santiago,La Reina,maria cecilia maturana
466656,Cinna & Bites Plaza Egaña,Cinna&Bites,Mall Plaza Egaña,Santiago,La Reina,null
483681,La Sanguchera De Barrio - Plaza Egaña,La Sanguchera del Barrio,Mall Plaza Egaña,Santiago,La Reina,null
483772,Barra Chalaca - Plaza Egaña,Barra Chalaca,Mall Plaza Egaña,Santiago,La Reina,null
483889,El Japonés - Plaza Egaña,El Japonés,Mall Plaza Egaña,Santiago,La Reina,null
49979,Dunkin' Plaza Egaña,Dunkin Donuts,Mall Plaza Egaña,Santiago,La Reina,javier peñaloza
67695,Heladería San Francisco,,Mall Plaza Egaña,Santiago,La Reina,franco lagos lt
105156,Carl's Jr. Plaza Egaña,Carl's Jr.,Mall Plaza Egaña,Santiago,La Reina,javier peñaloza
116322,Dunkin' Plaza Egaña - Café,Dunkin Donuts,Mall Plaza Egaña,Santiago,La Reina,javier peñaloza
142108,San Camilo Plaza Egaña,San Camilo,Mall Plaza Egaña,Santiago,La Reina,null
203070,Buffalo Waffles Mall Plaza Egaña,Buffalo Waffles,Mall Plaza Egaña,Santiago,La Reina,nicole bustamante
428507,Sokobox - Plaza Egaña - Beauty,Sokobox,Mall Plaza Egaña,Santiago,La Reina,maria cecilia maturana
474209,Dulce Luna - Plaza Egaña,Dulce Luna,Mall Plaza Egaña,Santiago,La Reina,null
483679,Tanta - Plaza Egaña,Tanta,Mall Plaza Egaña,Santiago,La Reina,null
490448,Cream Roll Peg,,Mall Plaza Egaña,Santiago,La Reina,
490495,Sorry Burger - La Reina 575,Sorry Burger,Mall Plaza Egaña,Santiago,La Reina,
176782,Indian Box - Las Condes,Local hero CL,Open Kennedy,Santiago,Las Condes,franco lagos tier
282872,Jack&jones -courier,,Open Kennedy,Santiago,Las Condes,null
386544,Only - Courier [baja Duplicado],,Open Kennedy,Santiago,Las Condes,null
479666,Doughnuttery,,Open Kennedy,Santiago,Las Condes,franco lagos tier
47511,Juan Maestro Líder Puente Alto,Juan Maestro,Espacio Urbano Puente Alto,Santiago,Puente Alto,nicole bustamante
101352,Tarragona - Líder Puente Alto,Tarragona,Espacio Urbano Puente Alto,Santiago,Puente Alto,nicole bustamante
150959,Buffalo Waffles Espacio Urbano Puente Alto,Buffalo Waffles,Espacio Urbano Puente Alto,Santiago,Puente Alto,nicole bustamante
172031,Bufalo Beef Puente Alto,Bufalo Beef,Espacio Urbano Puente Alto,Santiago,Puente Alto,franco lagos tier
192589,"Pedro, Juan Y Diego Espacio Urbano Puente Alto","Pedro, Juan y Diego",Espacio Urbano Puente Alto,Santiago,Puente Alto,josefina sarquis
376758,Beef Burger Puente Alto,Beef Burger,Espacio Urbano Puente Alto,Santiago,Puente Alto,franco lagos tier
449461,Doggis Líder Puente Alto 712,Doggis,Espacio Urbano Puente Alto,Santiago,Puente Alto,nicole bustamante
449463,Doggis Heladeria Líder Puente Alto 95,Doggis Heladeria,Espacio Urbano Puente Alto,Santiago,Puente Alto,nicole bustamante
475991,Tarragona Líder Puente Alto - Courier,Tarragona,Espacio Urbano Puente Alto,Santiago,Puente Alto,null
144419,Yogen Früz - Open Plaza,Yogen Fruz,Open Kennedy,Santiago,Las Condes,null
178793,Loake Open Kennedy - Courier,Loake,Open Kennedy,Santiago,Las Condes,null
235829,Only - Courier,,Open Kennedy,Santiago,Las Condes,null
323185,Starbucks Megacenter,Starbucks,Open Kennedy,Santiago,Las Condes,javier peñaloza
334358,Feroz Chocolates - Open Kennedy,,Open Kennedy,Santiago,Las Condes,maria cecilia maturana
428508,Sokobox - Open Kennedy - Beauty,Sokobox,Open Kennedy,Santiago,Las Condes,maria cecilia maturana
483951,Jalisco - Open Kennedy,,Open Kennedy,Santiago,Las Condes,null
483962,La Sanguchera Del Barrio - Open Kennedy,La Sanguchera del Barrio,Open Kennedy,Santiago,Las Condes,null
483966,El Japonés - Open Kennedy,El Japonés,Open Kennedy,Santiago,Las Condes,null
473864,Dulce Luna - Parque Arauco,Dulce Luna,Open Kennedy,Santiago,Las Condes,null
361813,Churromania Espacio Urbano,,Espacio Urbano Puente Alto,Santiago,Puente Alto,franco lagos tier
415317,Dunkin Espacio Urbano Puente Alto,Dunkin Donuts,Espacio Urbano Puente Alto,Santiago,Puente Alto,null
65676,Dony Doner - Parque Arauco,,Parque Arauco,Santiago,Las Condes,franco lagos tier
131026,Lulupok,Lulupok,Parque Arauco,Santiago,Las Condes,franco lagos tier
193015,Farmacias Ahumada 11 - Parque Arauco,Farmacias Ahumada 476,Parque Arauco,Santiago,Las Condes,maria cecilia maturana
281378,Holy Chicken (parque Arauco),Holy Chicken,Parque Arauco,Santiago,Las Condes,franco lagos tier
281447,Cocina De Kaleta (parque Arauco),Cocina de Kaleta,Parque Arauco,Santiago,Las Condes,franco lagos tier
449244,Crunshy Burger - Las Condes,,Parque Arauco,Santiago,Las Condes,franco lagos tier
470061,Koychi - Korean Street Food - Parque Arauco,Koychi,Parque Arauco,Santiago,Las Condes,franco lagos tier
483867,Barra Chalaca - Parque Arauco,Barra Chalaca,Parque Arauco,Santiago,Las Condes,null
104377,Dunkin' Quilin,Dunkin Donuts,Mall Paseo Quilín,Santiago,Peñalolén,javier peñaloza
116020,Dunkin' Quilin - Café,Dunkin Donuts,Mall Paseo Quilín,Santiago,Peñalolén,javier peñaloza
188648,Yogen Fruz - Quilin,Yogen Fruz,Mall Paseo Quilín,Santiago,Peñalolén,null
473823,Dulce Luna - Quilín,Dulce Luna,Mall Paseo Quilín,Santiago,Peñalolén,null
148101,Mcdonald's - Puente Alto,McDonald's,Espacio Urbano Puente Alto,Santiago,Puente Alto,josefina sarquis
193114,Farmacias Ahumada 76 - Puente Alto,Farmacias Ahumada 476,Espacio Urbano Puente Alto,Santiago,Puente Alto,maria cecilia maturana
421752,Mr. Jack  - Mall Parque Arauco,Mr Jack,Parque Arauco,Santiago,Las Condes,franco lagos tier
433595,Franks - Parque Arauco,Franks,Parque Arauco,Santiago,Las Condes,franco lagos tier
32707,Vapiano Parque Arauco,Vapiano,Parque Arauco,Santiago,Las Condes,franco lagos tier
151659,Boost - Parque Arauco,Boost,Parque Arauco,Santiago,Las Condes,null
166934,El Decoración Spa - Courier,,Parque Arauco,Santiago,Las Condes,null
172189,Atelier Caral - Courier,,Parque Arauco,Santiago,Las Condes,null
421402,Tempura - Parque Arauco,,Parque Arauco,Santiago,Las Condes,franco lagos tier
482701,Papa John's Parque Arauco - Courier,Papa John's,Parque Arauco,Santiago,Las Condes,null
483699,Muu Steak - Parque Arauco,,Parque Arauco,Santiago,Las Condes,null
483777,Take A Wok - Parque Arauco,,Parque Arauco,Santiago,Las Condes,null
151663,Mr Pretzels -parque Arauco,Mr Pretzel,Parque Arauco,Santiago,Las Condes,null
167347,Lounge - Parque Arauco,Lounge,Parque Arauco,Santiago,Las Condes,maria cecilia maturana
462829,Big Boba Bubble Tea Shop - Parque Arauco,,Parque Arauco,Santiago,Las Condes,franco lagos lt
47551,Juan Maestro Mall Paseo Quilin,Juan Maestro,Mall Paseo Quilín,Santiago,Peñalolén,nicole bustamante
60013,"Pedro, Juan Y Diego - Mall Paseo Quilin","Pedro, Juan y Diego",Mall Paseo Quilín,Santiago,Peñalolén,josefina sarquis
66562,Burger King® - Quilin,Burger King,Mall Paseo Quilín,Santiago,Peñalolén,javier peñaloza
99378,Mcdonald's Mall Paseo Quilín,McDonald's,Mall Paseo Quilín,Santiago,Peñalolén,josefina sarquis
112664,Chocolatería Entrelagos Quilin,Chocolatería Entrelagos,Mall Paseo Quilín,Santiago,Peñalolén,maria cecilia maturana
127565,KFC Mall Paseo Quilin,KFC,Mall Paseo Quilín,Santiago,Peñalolén,josefina sarquis
140522,Tommy Beans Mall Paseo Quilin 327,Tommy Beans,Mall Paseo Quilín,Santiago,Peñalolén,nicole bustamante
171606,Starbucks Coffee Mall Paseo Quilín,Starbucks,Mall Paseo Quilín,Santiago,Peñalolén,javier peñaloza
185511,Pizza Hut Mall Paseo Quilin,Pizza Hut,Mall Paseo Quilín,Santiago,Peñalolén,javier peñaloza
223955,Sushi Blues Mall Paseo Quilin,Sushi Blues,Mall Paseo Quilín,Santiago,Peñalolén,null
238866,Doggis Mall Paseo Quilin,Doggis,Mall Paseo Quilín,Santiago,Peñalolén,nicole bustamante
304090,Buffalo Waffles Mall Paseo Quilin,Buffalo Waffles,Mall Paseo Quilín,Santiago,Peñalolén,nicole bustamante
426375,Subway Quilín 418,Subway,Mall Paseo Quilín,Santiago,Peñalolén,nicole bustamante
47275,Mamut Quilin,Mamut,Mall Paseo Quilín,Santiago,Peñalolén,nicole bustamante
102507,Tip - Top Café Mall Paseo Quilín,Tip Top,Mall Paseo Quilín,Santiago,Peñalolén,franco lagos tier
130333,Schopdog Quilin,Schopdog,Mall Paseo Quilín,Santiago,Peñalolén,franco lagos tier
159217,Dominó - Quilín,Dominó,Mall Paseo Quilín,Santiago,Peñalolén,nicole bustamante
181713,Lovdo Mall Paseo Quilin,Lovdo,Mall Paseo Quilín,Santiago,Peñalolén,nicole bustamante
312462,Subway Quilin Rm - Courier,Subway,Mall Paseo Quilín,Santiago,Peñalolén,null
368623,Just Burger Quilín,Just Burger,Mall Paseo Quilín,Santiago,Peñalolén,javier peñaloza
396892,Lounge Quilin,Lounge,Mall Paseo Quilín,Santiago,Peñalolén,maria cecilia maturana
421061,Bloke Burger Paseo Quilín,Bloke Burger,Mall Paseo Quilín,Santiago,Peñalolén,nicole bustamante
426220,Subway Quilin Rm - Courier 36,Subway,Mall Paseo Quilín,Santiago,Peñalolén,null
437339,Bronx Burger Quilín,Bronx Burger,Mall Paseo Quilín,Santiago,Peñalolén,null
446262,Lo Nuestro - Restaurant Y Sandwichería,,Mall Paseo Quilín,Santiago,Peñalolén,franco lagos lt
466190,Cinna & Bites Paseo Quilin,Cinna&Bites,Mall Paseo Quilín,Santiago,Peñalolén,null
477763,Pizza Hut Mall Paseo Quilin - Courier,Pizza Hut,Mall Paseo Quilín,Santiago,Peñalolén,null
486869,Bronx Burger - Rotonda Atenas,Bronx Burger,Mall Paseo Quilín,Santiago,Peñalolén,null
51164,Dunkin' Parque Arauco,Dunkin Donuts,Parque Arauco,Santiago,Las Condes,javier peñaloza
52046,China Wok Parque Arauco,China Wok,Parque Arauco,Santiago,Las Condes,josefina sarquis
65312,Chili's - Parque Arauco,Chili's,Parque Arauco,Santiago,Las Condes,javier peñaloza
65320,P.f. Chang's - Parque Arauco,P.F. Chang's,Parque Arauco,Santiago,Las Condes,javier peñaloza
66236,Burger King® - Parque Arauco,Burger King,Parque Arauco,Santiago,Las Condes,javier peñaloza
131564,Tony Roma's Parque Arauco,Tony Roma's,Parque Arauco,Santiago,Las Condes,franco lagos tier
133056,Cinnabon - Parque Arauco,Cinnabon,Parque Arauco,Santiago,Las Condes,franco lagos tier
179274,Juan Maestro Parque Arauco 664,Juan Maestro,Parque Arauco,Santiago,Las Condes,nicole bustamante
244706,Tavelli Café - Parque Arauco,Tavelli,Parque Arauco,Santiago,Las Condes,franco lagos tier
